Year,Month,Day,Hour,Minute,Second,Magnitude,Latitude,Longitude,Depth
2020,9,30,2,40,40,3.9,38.5227,39.2157,4.5
2020,9,29,18,28,17,3.9,38.4722,31.815,5.0
2020,9,29,11,22,49,4.0,37.9838,34.1068,7.9
2020,9,28,2,47,18,3.6,35.819,30.004,5.0
2020,9,26,6,17,51,3.6,37.0468,27.9515,10.4
2020,9,24,19,9,39,4.0,38.0842,34.0003,7.5
2020,9,24,18,6,40,3.7,40.8195,28.1748,14.4
2020,9,24,13,38,31,4.3,40.8132,28.144,13.7
2020,9,24,4,26,47,3.8,38.0472,34.0705,8.5
2020,9,24,1,1,24,4.3,38.0603,34.0435,5.7
2020,9,22,18,22,45,3.5,38.0418,34.0443,5.0
2020,9,22,14,44,20,3.5,35.1152,26.6738,5.0
2020,9,21,19,40,48,3.5,38.0362,34.0812,5.6
2020,9,21,16,56,48,3.7,37.1708,30.6468,104.8
2020,9,21,5,35,43,3.9,38.6903,41.991,6.2
2020,9,21,3,37,30,4.3,38.0745,34.0308,6.4
2020,9,20,19,8,5,5.2,38.0163,34.0815,5.0
2020,9,20,6,33,14,3.7,35.0808,26.4755,8.9
2020,9,20,6,31,3,4.1,35.2633,26.3917,1.9
2020,9,20,5,45,14,3.8,38.6668,38.0945,5.0
2020,9,19,9,30,5,4.0,36.9758,35.8205,12.0
2020,9,18,6,54,4,4.4,38.6787,38.1058,5.0
2020,9,18,0,47,49,3.9,38.7155,38.1278,1.1
2020,9,18,0,15,9,4.1,38.6665,41.9622,5.0
2020,9,17,21,13,4,3.5,35.5343,31.4443,3.5
2020,9,16,14,48,18,4.7,38.6692,41.9702,5.0
2020,9,15,20,57,33,3.8,38.1055,38.613,5.0
2020,9,15,15,22,22,3.6,38.991,29.8915,5.5
2020,9,12,21,6,11,3.7,38.164,38.6505,5.0
2020,9,11,22,6,5,3.5,38.7528,43.187,1.7
2020,9,9,19,32,32,4.1,39.34,41.0172,5.2
2020,9,8,22,20,3,4.0,38.1705,38.6918,5.0
2020,9,8,21,57,23,4.6,40.7013,27.4195,13.6
2020,9,8,15,6,14,4.3,38.1558,38.6548,5.0
2020,9,8,13,21,1,4.3,38.2017,38.6898,5.0
2020,9,8,13,19,51,4.1,38.1407,38.6892,4.8
2020,9,8,12,38,59,4.5,38.136,38.7088,1.8
2020,9,8,10,44,6,4.8,38.167,38.7062,2.7
