Timestamp,Magnitude,Latitude,Longitude,Depth
2020-05-23 02:14:48,5.1,50.1783,-129.8157,10.0
2020-05-10 04:45:59,4.8,49.3278,-127.8,10.0
2020-05-09 19:04:19,4.32,46.9095,-75.9837,20.5
2020-04-25 07:21:01,5.3,52.7139,-34.5916,18.0
2020-04-21 00:35:11,4.0,72.2892,-75.7521,18.0
2020-04-19 07:13:35,4.6,52.911,-34.7527,18.0
2020-04-18 16:38:50,4.9,52.7926,-34.6476,18.0
2020-04-17 12:05:08,5.6,52.9169,-34.6506,18.0
2020-04-16 20:57:32,5.1,52.9262,-34.6819,18.0
2020-03-30 14:47:37,4.9,82.9067,-24.5199,18.0
2020-03-29 19:32:02,4.3,50.4999,-130.2003,10.0
2020-03-29 18:28:54,4.0,50.4114,-130.2842,10.0
2020-03-23 11:51:25,4.0,55.4985,-134.9255,3.28
2020-03-05 23:22:28,4.0,50.9881,-130.2942,10.0
2020-03-02 13:43:21,4.4,50.4455,-130.2483,10.0
2020-02-23 02:32:53,4.0,61.6302,-135.9413,10.0
2020-02-14 11:17:05,4.5,51.5789,-130.8593,10.0
2020-02-14 11:17:00,4.7,51.2945,-131.3756,10.0
2020-02-09 23:12:12,4.5,60.68,-129.58,18.0
2020-02-09 23:12:10,4.1,60.6482,-129.6053,9.92
2020-02-08 07:23:05,4.1,61.96,-138.77,5.0
2020-02-03 17:58:50,4.2,54.8537,-59.5856,18.0
2020-02-02 21:39:07,4.6,49.3493,-49.0129,18.0
2020-01-31 08:18:53,4.4,49.3228,-49.0314,18.0
2020-01-24 21:35:30,4.5,48.5739,-125.1857,38.48
2020-01-22 15:26:19,4.0,55.4441,-136.7847,10.0
2020-01-22 14:10:09,4.1,60.32,-141.3593,0.0
2020-01-20 16:11:56,4.0,59.7509,-136.537,1.0
2020-01-13 10:37:58,4.0,44.9884,-73.9729,14.0
2020-01-08 20:20:38,4.6,50.6677,-130.4762,10.0
2020-01-06 23:18:59,4.2,70.0147,-96.083,18.0
2020-01-06 12:21:43,4.1,47.7203,-129.3662,10.0
2020-01-06 12:12:05,4.0,47.6905,-129.0957,10.0
2020-01-06 12:06:46,4.6,46.8285,-128.4785,10.0
2020-01-03 02:57:39,4.5,58.7427,-137.2474,10.0
2020-01-03 02:57:38,4.5,58.5023,-137.5663,17.86
2019-12-30 10:54:00,4.0,54.4801,-118.4971,4.96
2019-12-29 09:46:10,4.1,51.3783,-131.107,10.0
2019-12-29 08:32:29,4.1,50.7334,-130.4852,10.0
2019-12-25 20:38:50,4.8,50.7207,-130.5307,10.0
2019-12-25 07:31:07,4.0,50.2863,-130.2239,10.0
2019-12-25 03:35:59,6.2,50.4851,-130.0955,10.0
2019-12-25 02:06:51,4.0,54.5072,-118.4968,5.4
2019-12-24 05:32:05,4.3,53.13,-132.48,8.0
2019-12-24 05:32:04,4.3,53.079,-132.7346,27.29
2019-12-23 23:38:25,4.9,50.3906,-130.204,10.0
2019-12-23 23:14:41,4.0,50.2895,-129.7727,10.0
2019-12-23 22:50:13,4.1,50.4613,-129.5008,10.0
2019-12-23 22:20:02,4.4,50.3363,-130.0474,10.0
2019-12-23 21:05:26,4.9,50.2388,-129.8421,10.0
2019-12-23 20:56:21,6.1,50.2903,-130.0174,10.0
2019-12-23 20:03:20,4.2,50.5622,-129.9012,10.0
2019-12-23 20:00:25,4.7,50.6015,-130.0958,10.0
2019-12-23 19:57:39,4.9,50.5347,-130.3156,10.0
2019-12-23 19:49:41,6.0,50.4871,-130.094,10.0
2019-12-23 19:26:45,4.0,50.3751,-130.0185,10.0
2019-12-23 19:13:24,5.6,50.4146,-130.035,10.0
2019-12-23 16:44:10,5.1,50.3299,-130.0984,10.0
2019-12-19 06:43:51,4.0,58.4799,-137.7859,4.77
2019-12-18 21:52:09,5.4,58.7396,-137.1367,10.0
2019-12-18 21:52:05,5.1,58.512,-137.7171,4.54
2019-12-06 05:04:17,4.3,41.6159,-55.736,18.0
2019-11-20 14:25:45,4.6,72.8068,-89.5117,18.0
2019-11-20 14:25:43,4.4,72.7952,-89.795,10.0
2019-11-15 04:47:19,4.0,43.6357,-127.399,10.0
2019-11-09 18:58:41,4.6,52.7572,-132.2783,21.33
2019-10-26 11:48:09,4.3,57.4808,-137.8573,10.0
