Time ID,Magnitude,Station Count,Author,Publication Time
2016-07-09T05:15:56.950000Z,0.6882618489251375,9,University Potsdam,2019-09-17T15:49:54.317253Z
2016-07-09T05:58:47.585000Z,2.3995424277331487,11,University Potsdam,2019-09-17T15:50:01.611306Z
2016-07-09T08:36:58.974000Z,2.440106151066245,12,University Potsdam,2019-09-17T15:50:08.502203Z
2016-07-09T10:32:48.842000Z,2.776839063028069,12,University Potsdam,2019-09-17T15:50:15.138666Z
2016-07-09T11:38:02.438000Z,0.789572447092378,6,University Potsdam,2019-09-17T15:50:21.259763Z
2016-07-09T17:13:48.490000Z,2.9069883458292907,12,University Potsdam,2019-09-17T15:50:27.864659Z
2016-07-09T20:45:07.272000Z,2.6261941251166947,12,University Potsdam,2019-09-17T15:50:34.394386Z
2016-07-09T23:42:39.376000Z,3.6414669124131507,13,University Potsdam,2019-09-17T15:50:41.002050Z
2016-07-10T01:45:06.327000Z,0.9062008967169004,10,University Potsdam,2019-09-17T15:50:47.524200Z
2016-07-10T04:16:27.353000Z,3.8954879955970094,6,University Potsdam,2019-09-17T15:50:53.804786Z
2016-07-10T04:57:14.511000Z,1.8546744831589876,13,University Potsdam,2019-09-17T15:51:00.799588Z
2016-07-10T07:35:02.657000Z,2.331438101664955,13,University Potsdam,2019-09-17T15:51:07.673988Z
2016-07-10T09:48:00.686000Z,0.642125036518503,6,University Potsdam,2019-09-17T15:51:13.932232Z
2016-07-10T10:05:41.124000Z,3.8213357424758856,13,University Potsdam,2019-09-17T15:51:20.429000Z
2016-07-10T17:18:52.127000Z,1.2379347433397654,6,University Potsdam,2019-09-17T15:51:26.602994Z
2016-07-10T17:46:18.405000Z,2.5321745701033818,13,University Potsdam,2019-09-17T15:51:33.054735Z
2016-07-10T19:52:15.596000Z,2.246202668019694,6,University Potsdam,2019-09-17T15:51:39.309092Z
2016-07-10T20:01:47.953000Z,3.6084590863492636,12,University Potsdam,2019-09-17T15:51:46.011421Z
2016-07-10T20:09:07.873000Z,2.7012072756559444,13,University Potsdam,2019-09-17T15:51:52.327631Z
2016-07-10T21:47:11.064000Z,2.940843731580344,12,University Potsdam,2019-09-17T15:51:58.701470Z
2016-07-11T00:33:43.611000Z,0.5528869864024104,6,University Potsdam,2019-09-17T15:52:05.058728Z
2016-07-11T00:41:34.731000Z,0.6437265646726651,7,University Potsdam,2019-09-17T15:52:11.248542Z
2016-07-11T01:27:40.326000Z,0.7594283815993301,6,University Potsdam,2019-09-17T15:52:17.461387Z
2016-07-11T02:16:39.404000Z,5.206226451061648,10,University Potsdam,2019-09-17T15:52:30.619798Z
2016-07-11T04:52:10.590000Z,3.1077956718227577,13,University Potsdam,2019-09-17T15:52:37.402051Z
2016-07-11T05:17:40.708000Z,0.6631039817330575,7,University Potsdam,2019-09-17T15:52:43.622956Z
2016-07-11T13:28:51.227000Z,3.6719319939327892,13,University Potsdam,2019-09-17T15:52:50.396152Z
2016-07-11T17:01:32.889000Z,1.1180135066525123,11,University Potsdam,2019-09-17T15:53:03.155700Z
2016-07-11T17:06:39.929000Z,3.2248311918060963,13,University Potsdam,2019-09-17T15:53:09.556179Z
2016-07-11T17:14:02.489000Z,2.654950942609064,12,University Potsdam,2019-09-17T15:53:15.750371Z
2016-07-11T23:04:08.499000Z,0.6525120551794545,7,University Potsdam,2019-09-17T15:53:21.987902Z
2016-07-12T00:32:02.810000Z,1.2552276680144874,13,University Potsdam,2019-09-17T15:53:28.694377Z
2016-07-12T02:11:21.563000Z,2.2846823233242723,13,University Potsdam,2019-09-17T15:53:35.314640Z
2016-07-12T04:32:32.231000Z,3.6089158609374046,13,University Potsdam,2019-09-17T15:53:42.122457Z
2016-07-12T04:39:21.629000Z,0.8562261857150077,7,University Potsdam,2019-09-17T15:53:48.083069Z
2016-07-12T09:37:51.884000Z,2.0340279467820483,7,University Potsdam,2019-09-17T15:54:00.412467Z
2016-07-12T10:27:50.360000Z,1.2317895223142075,11,University Potsdam,2019-09-17T15:54:06.848350Z
2016-07-12T17:16:44.045000Z,2.4564670896488146,11,University Potsdam,2019-09-17T15:54:13.406366Z
2016-07-12T21:26:24.625000Z,2.3577063537013245,7,University Potsdam,2019-09-17T15:54:19.733457Z
2016-07-13T07:46:07.012000Z,2.7468404005807114,9,University Potsdam,2019-09-17T15:54:26.366480Z
2016-07-13T09:43:28.683000Z,2.1589921327915427,13,University Potsdam,2019-09-17T15:54:32.906636Z
2016-07-13T11:45:23.954000Z,0.9123138456638924,6,University Potsdam,2019-09-17T15:54:39.088848Z
2016-07-13T16:19:10.731000Z,2.922450259516479,13,University Potsdam,2019-09-17T15:54:45.717621Z
2016-07-13T18:12:16.200000Z,3.006397255736039,13,University Potsdam,2019-09-17T15:54:52.273347Z
2016-07-13T20:49:19.508000Z,2.5802741334785315,12,University Potsdam,2019-09-17T15:54:58.877031Z
2016-07-13T23:01:45.457000Z,1.3731555432213849,10,University Potsdam,2019-09-17T15:55:05.298347Z
2016-07-14T00:24:40.370000Z,2.155749019726594,13,University Potsdam,2019-09-17T15:55:12.034142Z
2016-07-14T09:03:36.287000Z,2.43869874966372,10,University Potsdam,2019-09-17T15:55:18.519240Z
2016-07-14T13:39:47.422000Z,1.6886594904428183,12,University Potsdam,2019-09-17T15:55:25.147642Z
2016-07-14T17:08:36.886000Z,3.053089882820686,13,University Potsdam,2019-09-17T15:55:31.796824Z
2016-07-14T21:26:52.143000Z,5.189469306182194,13,University Potsdam,2019-09-17T15:55:44.457536Z
2016-07-15T01:31:23.842000Z,2.603580908029241,12,University Potsdam,2019-09-17T15:55:51.257960Z
2016-07-15T03:24:20.153000Z,1.81059013623643,13,University Potsdam,2019-09-17T15:55:57.869008Z
2016-07-15T03:33:12.873000Z,2.913236065219434,11,University Potsdam,2019-09-17T15:56:04.112313Z
2016-07-15T04:39:32.186000Z,2.980498142486236,13,University Potsdam,2019-09-17T15:56:10.703155Z
